ID|name|赛季|球队|场次|首发|时间|投篮|命中率|三分|命中率|罚球|命中率|篮板|助攻|抢断|盖帽|失误|犯规|得分
10019|迈克-康利(Mike Conley)|2007|灰熊|53|46|26.1|3.6-8.3|42.8%|0.6-1.7|33.0%|1.7-2.3|73.2%|2.6|4.2|0.83|0.04|1.68|1.60|9.4
10019|迈克-康利(Mike Conley)|2008|灰熊|82|61|30.6|3.9-8.9|44.2%|1.1-2.6|40.6%|2.0-2.4|81.7%|3.4|4.3|1.10|0.10|1.74|1.78|10.9
10019|迈克-康利(Mike Conley)|2009|灰熊|80|80|32.1|4.6-10.4|44.5%|1.0-2.6|38.7%|1.7-2.3|74.3%|2.4|5.3|1.36|0.15|2.12|2.23|12.0
10019|迈克-康利(Mike Conley)|2010|灰熊|81|81|35.5|5.2-11.8|44.4%|1.0-2.7|36.9%|2.2-3.0|73.3%|3.0|6.5|1.78|0.22|2.17|2.25|13.7
10019|迈克-康利(Mike Conley)|2011|灰熊|62|61|35.1|4.8-11.0|43.3%|1.0-2.6|37.7%|2.2-2.5|86.1%|2.5|6.5|2.19|0.18|2.02|2.15|12.7
10019|迈克-康利(Mike Conley)|2012|灰熊|80|80|34.5|5.2-11.8|44.0%|1.3-3.7|36.2%|2.9-3.5|83.0%|2.8|6.1|2.17|0.30|2.36|2.14|14.6
10019|迈克-康利(Mike Conley)|2013|灰熊|73|73|33.5|6.3-14.1|45.0%|1.4-4.0|36.1%|3.1-3.8|81.5%|2.9|6.0|1.51|0.18|2.05|1.93|17.2
10020|泰肖恩-普林斯(Tayshaun Prince)|2002|活塞|42|5|10.4|1.3-2.8|44.9%|0.5-1.1|42.6%|0.3-0.4|64.7%|1.1|0.6|0.24|0.33|0.50|0.60|3.3
10020|泰肖恩-普林斯(Tayshaun Prince)|2003|活塞|82|80|32.9|4.1-8.8|46.7%|0.7-1.9|36.3%|1.3-1.7|76.6%|4.8|2.3|0.77|0.84|1.45|1.82|10.3
10020|泰肖恩-普林斯(Tayshaun Prince)|2004|活塞|82|82|37.1|5.7-11.7|48.7%|0.6-1.7|34.1%|2.7-3.3|80.7%|5.3|3.0|0.68|0.87|1.65|1.96|14.7
10020|泰肖恩-普林斯(Tayshaun Prince)|2005|活塞|82|82|35.3|5.5-12.2|45.5%|0.8-2.2|35.0%|2.2-2.9|76.5%|4.2|2.3|0.76|0.48|1.11|1.17|14.1
10020|泰肖恩-普林斯(Tayshaun Prince)|2006|活塞|82|82|36.6|5.6-12.2|46.0%|1.0-2.6|38.6%|2.1-2.7|76.8%|5.2|2.8|0.62|0.67|1.20|1.41|14.3
10020|泰肖恩-普林斯(Tayshaun Prince)|2007|活塞|82|82|32.9|5.1-11.5|44.8%|0.6-1.8|36.3%|2.3-2.9|76.8%|4.9|3.3|0.51|0.40|1.11|1.10|13.2
10020|泰肖恩-普林斯(Tayshaun Prince)|2008|活塞|82|82|37.3|5.6-12.4|45.0%|0.7-1.7|39.7%|2.3-3.0|77.8%|5.8|3.1|0.54|0.62|1.23|1.27|14.2
10020|泰肖恩-普林斯(Tayshaun Prince)|2009|活塞|49|49|34.0|5.8-11.8|48.6%|0.6-1.5|37.0%|1.4-2.0|71.4%|5.1|3.3|0.69|0.45|1.22|1.57|13.5
10020|泰肖恩-普林斯(Tayshaun Prince)|2010|活塞|78|78|32.8|6.1-12.8|47.3%|0.4-1.3|34.7%|1.5-2.2|70.2%|4.2|2.8|0.38|0.53|1.05|1.15|14.1
10020|泰肖恩-普林斯(Tayshaun Prince)|2011|活塞|63|63|33.1|5.3-12.7|42.1%|0.6-1.7|35.6%|1.4-1.8|77.4%|4.5|2.4|0.43|0.51|1.17|1.22|12.7
10020|泰肖恩-普林斯(Tayshaun Prince)|2012|汇总|82|81|32.1|4.4-10.0|43.8%|0.5-1.1|40.4%|1.2-1.6|73.8%|4.4|2.4|0.59|0.30|1.09|1.05|10.4
10020|泰肖恩-普林斯(Tayshaun Prince)|2012|活塞|45|45|32.4|4.8-10.8|44.4%|0.5-1.2|43.4%|1.6-2.1|79.6%|4.6|2.5|0.47|0.29|1.20|1.00|11.7
10020|泰肖恩-普林斯(Tayshaun Prince)|2012|灰熊|37|36|31.7|3.9-9.1|42.9%|0.4-1.1|36.6%|0.6-1.0|59.5%|4.2|2.3|0.73|0.32|0.95|1.11|8.8
10020|泰肖恩-普林斯(Tayshaun Prince)|2013|灰熊|76|76|25.6|2.6-6.5|40.7%|0.3-0.9|29.0%|0.4-0.8|56.7%|3.1|1.6|0.51|0.25|0.54|0.83|6.0
10021|考特尼-李(Courtney Lee)|2008|魔术|77|42|25.2|3.2-7.0|45.0%|1.1-2.6|40.4%|1.0-1.2|83.0%|2.3|1.2|0.99|0.18|0.90|2.04|8.4
10021|考特尼-李(Courtney Lee)|2009|网|71|66|33.5|4.8-10.9|43.6%|1.1-3.2|33.8%|1.9-2.2|86.9%|3.5|1.7|1.31|0.28|1.07|1.83|12.5
10021|考特尼-李(Courtney Lee)|2010|火箭|81|1|21.3|3.1-7.1|43.9%|0.9-2.1|40.8%|1.2-1.5|79.2%|2.6|1.2|0.72|0.22|0.84|1.26|8.3
10021|考特尼-李(Courtney Lee)|2011|火箭|58|26|30.3|4.3-10.0|43.3%|1.5-3.7|40.1%|1.2-1.5|82.6%|2.7|1.5|1.17|0.38|1.10|1.83|11.4
10021|考特尼-李(Courtney Lee)|2012|凯尔特人|78|39|24.9|3.2-6.8|46.4%|0.7-2.0|37.2%|0.8-0.9|86.1%|2.4|1.8|1.14|0.27|1.08|1.78|7.8
10021|考特尼-李(Courtney Lee)|2013|汇总|79|47|25.0|3.7-7.8|48.0%|0.9-2.5|37.1%|1.3-1.4|88.4%|2.4|1.5|0.82|0.35|0.92|1.61|9.6
10021|考特尼-李(Courtney Lee)|2013|凯尔特人|30|0|16.8|3.0-6.1|49.2%|0.8-1.7|44.2%|0.6-0.7|81.8%|1.6|1.1|0.67|0.30|0.83|1.23|7.4
10021|考特尼-李(Courtney Lee)|2013|灰熊|49|47|30.0|4.2-8.8|47.6%|1.0-2.9|34.5%|1.7-1.8|90.0%|2.8|1.7|0.92|0.39|0.98|1.84|11.0
10022|托尼-阿伦(Tony Allen)|2004|凯尔特人|77|34|16.4|2.4-5.0|47.5%|0.2-0.4|38.7%|1.5-2.0|73.7%|2.9|0.8|0.99|0.31|1.00|2.03|6.4
10022|托尼-阿伦(Tony Allen)|2005|凯尔特人|51|9|19.2|2.5-5.4|47.1%|0.2-0.7|32.4%|2.0-2.6|74.6%|2.2|1.3|1.00|0.35|1.31|2.47|7.2
10022|托尼-阿伦(Tony Allen)|2006|凯尔特人|33|18|24.4|4.0-7.8|51.4%|0.2-1.0|24.2%|3.2-4.1|78.4%|3.8|1.7|1.48|0.36|2.27|2.64|11.5
10022|托尼-阿伦(Tony Allen)|2007|凯尔特人|75|11|18.3|2.3-5.2|43.4%|0.2-0.8|31.6%|1.8-2.4|76.2%|2.2|1.5|0.83|0.28|1.45|2.24|6.6
10022|托尼-阿伦(Tony Allen)|2008|凯尔特人|46|2|19.3|3.0-6.2|48.2%|0.1-0.6|22.2%|1.7-2.4|72.5%|2.3|1.4|1.17|0.50|1.67|2.13|7.8
10022|托尼-阿伦(Tony Allen)|2009|凯尔特人|54|8|16.5|2.4-4.7|51.0%|0.0-0.1|0.0%|1.3-2.2|60.5%|2.7|1.3|1.09|0.35|1.22|2.02|6.1
10022|托尼-阿伦(Tony Allen)|2010|灰熊|72|31|20.8|3.5-6.8|51.0%|0.1-0.3|17.4%|1.9-2.5|75.3%|2.7|1.4|1.79|0.61|1.19|2.24|8.9
10022|托尼-阿伦(Tony Allen)|2011|灰熊|58|57|26.3|3.6-7.7|46.9%|0.1-0.4|30.8%|2.4-3.0|80.0%|4.0|1.4|1.79|0.57|1.62|2.45|9.8
10022|托尼-阿伦(Tony Allen)|2012|灰熊|79|79|26.7|3.6-8.1|44.5%|0.0-0.3|12.5%|1.7-2.4|71.7%|4.6|1.2|1.51|0.56|1.19|2.67|8.9
10022|托尼-阿伦(Tony Allen)|2013|灰熊|55|28|23.2|3.7-7.5|49.4%|0.2-0.9|23.4%|1.4-2.2|62.8%|3.8|1.7|1.64|0.35|1.64|2.20|9.0
10023|文斯-卡特(Vince Carter)|1998|猛龙|50|49|35.2|6.9-15.3|45.0%|0.4-1.3|28.8%|4.1-5.4|76.1%|5.7|3.0|1.10|1.54|2.20|2.80|18.3
10023|文斯-卡特(Vince Carter)|1999|猛龙|82|82|38.1|9.6-20.7|46.5%|1.2-2.9|40.3%|5.3-6.7|79.1%|5.8|3.9|1.34|1.12|2.17|3.21|25.7
10023|文斯-卡特(Vince Carter)|2000|猛龙|75|75|39.7|10.2-22.1|46.0%|2.2-5.3|40.8%|5.1-6.7|76.5%|5.5|3.9|1.52|1.09|2.23|2.73|27.6
10023|文斯-卡特(Vince Carter)|2001|猛龙|60|60|39.8|9.3-21.8|42.8%|2.0-5.2|38.7%|4.1-5.1|79.8%|5.2|4.0|1.57|0.72|2.57|3.18|24.7
10023|文斯-卡特(Vince Carter)|2002|猛龙|43|42|34.2|8.3-17.7|46.7%|1.0-3.0|34.4%|3.0-3.7|80.6%|4.4|3.3|1.12|0.95|1.72|2.81|20.6
10023|文斯-卡特(Vince Carter)|2003|猛龙|73|73|38.2|8.3-20.0|41.7%|1.3-3.3|38.3%|4.6-5.7|80.6%|4.8|4.8|1.21|0.89|3.05|2.90|22.5
10023|文斯-卡特(Vince Carter)|2004|汇总|77|76|36.7|9.0-20.0|45.2%|1.6-4.1|40.6%|4.8-6.0|79.8%|5.2|4.2|1.42|0.62|2.18|3.16|24.5
10023|文斯-卡特(Vince Carter)|2004|猛龙|20|20|30.4|6.2-15.1|41.1%|0.9-3.0|32.2%|2.5-3.6|69.4%|3.3|3.0|1.25|0.75|1.10|2.80|15.8
10023|文斯-卡特(Vince Carter)|2004|网|57|56|38.9|10.0-21.7|46.2%|1.9-4.5|42.5%|5.6-6.8|81.7%|5.9|4.7|1.47|0.58|2.56|3.28|27.5
10023|文斯-卡特(Vince Carter)|2005|网|79|79|36.8|8.3-19.2|43.0%|1.6-4.6|34.1%|6.1-7.6|79.9%|5.8|4.3|1.19|0.67|2.70|2.97|24.2
10023|文斯-卡特(Vince Carter)|2006|网|82|82|38.1|8.9-19.5|45.4%|1.9-5.3|35.7%|5.6-7.0|80.2%|6.0|4.8|1.00|0.37|2.65|3.24|25.2
10023|文斯-卡特(Vince Carter)|2007|网|76|72|38.9|7.7-16.9|45.6%|1.3-3.6|35.9%|4.6-5.6|81.6%|6.0|5.1|1.22|0.43|2.38|3.17|21.3
10023|文斯-卡特(Vince Carter)|2008|网|80|80|36.8|7.3-16.8|43.7%|1.9-4.9|38.5%|4.2-5.1|81.7%|5.1|4.7|1.02|0.47|2.08|2.92|20.8
10023|文斯-卡特(Vince Carter)|2009|魔术|75|74|30.8|5.8-13.5|42.8%|1.6-4.3|36.7%|3.4-4.1|84.0%|3.9|3.1|0.71|0.24|1.41|2.52|16.6
10023|文斯-卡特(Vince Carter)|2010|汇总|73|63|28.1|5.3-12.2|43.7%|1.6-4.4|36.1%|1.8-2.4|74.0%|3.8|2.0|0.92|0.27|1.23|2.64|14.0
10023|文斯-卡特(Vince Carter)|2010|魔术|22|22|30.2|5.7-12.1|47.0%|1.2-3.5|34.6%|2.5-3.4|74.7%|4.1|2.9|0.91|0.14|1.64|3.18|15.1
10023|文斯-卡特(Vince Carter)|2010|太阳|51|41|27.2|5.2-12.3|42.2%|1.7-4.8|36.6%|1.4-1.9|73.5%|3.6|1.6|0.92|0.33|1.06|2.41|13.5
10023|文斯-卡特(Vince Carter)|2011|小牛|61|40|25.3|3.7-8.9|41.1%|1.2-3.4|36.1%|1.6-1.9|82.6%|3.4|2.3|0.92|0.41|1.38|2.20|10.1
10023|文斯-卡特(Vince Carter)|2012|小牛|81|3|25.8|4.6-10.6|43.5%|2.0-4.9|40.6%|2.2-2.8|81.6%|4.1|2.4|0.91|0.54|1.31|2.79|13.4
10023|文斯-卡特(Vince Carter)|2013|小牛|81|0|24.4|4.1-10.0|40.7%|1.8-4.6|39.4%|2.0-2.4|82.1%|3.5|2.6|0.75|0.43|1.33|2.58|11.9
10024|昆西-庞德塞特(Quincy Pondexter)|2010|黄蜂|66|6|11.1|1.1-2.7|40.6%|0.3-0.8|36.0%|0.4-0.5|70.6%|1.3|0.4|0.26|0.15|0.24|0.95|2.8
10024|昆西-庞德塞特(Quincy Pondexter)|2011|灰熊|64|8|15.7|1.7-3.7|45.2%|0.3-1.1|30.1%|0.5-0.8|62.3%|2.0|0.4|0.42|0.08|0.47|1.41|4.2
10024|昆西-庞德塞特(Quincy Pondexter)|2012|灰熊|59|1|21.1|2.2-5.1|42.8%|1.0-2.6|39.5%|1.0-1.3|78.7%|2.2|1.0|0.59|0.10|0.71|1.61|6.4
10024|昆西-庞德塞特(Quincy Pondexter)|2013|灰熊|15|2|18.0|2.1-5.3|39.2%|0.7-2.3|32.4%|1.4-1.7|80.8%|1.7|1.3|0.33|0.07|1.00|1.20|6.3
10025|科斯塔-库佛斯(Kosta Koufos)|2008|爵士|48|7|11.8|2.0-3.9|50.8%|0.0-0.0|0.0%|0.8-1.1|70.6%|2.9|0.4|0.25|0.65|0.54|1.46|4.7
10025|科斯塔-库佛斯(Kosta Koufos)|2009|爵士|36|0|4.8|0.6-1.3|46.8%|0.0-0.0|0.0%|0.2-0.4|60.0%|1.2|0.2|0.06|0.11|0.42|0.72|1.5
10025|科斯塔-库佛斯(Kosta Koufos)|2010|汇总|50|2|8.7|1.4-3.0|45.3%|0.0-0.0|0.0%|0.5-0.9|55.8%|2.6|0.1|0.20|0.50|0.62|1.18|3.2
10025|科斯塔-库佛斯(Kosta Koufos)|2010|森林狼|39|1|8.6|1.2-2.8|43.5%|0.0-0.1|0.0%|0.3-0.6|50.0%|2.5|0.2|0.21|0.51|0.64|1.28|2.7
10025|科斯塔-库佛斯(Kosta Koufos)|2010|掘金|11|1|8.9|1.9-3.8|50.0%|0.0-0.0|0.0%|1.1-1.7|63.2%|3.0|0.0|0.18|0.45|0.55|0.82|4.9
10025|科斯塔-库佛斯(Kosta Koufos)|2011|掘金|48|24|16.5|2.4-4.0|59.9%|0.0-0.0|0.0%|0.7-1.1|60.0%|5.4|0.3|0.50|0.85|0.69|2.00|5.5
10025|科斯塔-库佛斯(Kosta Koufos)|2012|掘金|81|81|22.4|3.6-6.3|58.1%|0.0-0.0|0.0%|0.7-1.3|55.8%|6.9|0.4|0.54|1.27|0.65|3.04|8.0
10025|科斯塔-库佛斯(Kosta Koufos)|2013|灰熊|80|22|16.9|2.8-5.7|49.5%|0.0-0.0|0.0%|0.8-1.2|64.5%|5.2|0.5|0.40|0.89|0.84|2.27|6.4
10026|本诺-尤德里(Beno Udrih)|2004|马刺|80|2|14.4|2.2-4.9|44.4%|0.7-1.8|40.8%|0.8-1.1|75.3%|1.0|1.9|0.51|0.12|0.96|1.20|5.9
10026|本诺-尤德里(Beno Udrih)|2005|马刺|54|3|10.9|2.0-4.3|45.5%|0.4-1.3|34.3%|0.7-0.9|78.0%|1.0|1.7|0.26|0.04|0.98|1.02|5.1
10026|本诺-尤德里(Beno Udrih)|2006|马刺|73|1|13.0|1.7-4.7|36.9%|0.5-1.6|28.7%|0.7-0.8|88.3%|1.1|1.7|0.37|0.01|0.77|0.96|4.7
10026|本诺-尤德里(Beno Udrih)|2007|国王|65|51|32.0|5.0-10.9|46.4%|0.8-2.1|38.7%|1.9-2.3|85.0%|3.3|4.3|0.86|0.15|2.28|2.12|12.8
10026|本诺-尤德里(Beno Udrih)|2008|国王|73|72|31.1|4.4-9.5|46.1%|0.5-1.5|31.0%|1.7-2.1|82.0%|3.0|4.7|1.11|0.16|2.16|2.63|11.0
10026|本诺-尤德里(Beno Udrih)|2009|国王|79|41|31.4|5.3-10.6|49.3%|0.9-2.5|37.7%|1.5-1.8|83.7%|2.8|4.7|1.13|0.13|1.72|2.10|12.9
10026|本诺-尤德里(Beno Udrih)|2010|国王|79|64|34.6|5.2-10.4|50.0%|0.8-2.3|35.7%|2.5-2.9|86.4%|3.4|4.9|1.19|0.11|1.78|2.29|13.7
10026|本诺-尤德里(Beno Udrih)|2011|雄鹿|59|0|18.3|2.5-5.6|44.0%|0.3-1.0|28.8%|0.7-0.9|70.9%|1.7|3.8|0.63|0.02|1.31|1.17|5.9
10026|本诺-尤德里(Beno Udrih)|2012|汇总|66|9|22.1|3.2-7.2|44.1%|0.5-1.5|33.3%|1.3-1.6|81.6%|2.1|4.6|0.62|0.05|1.64|1.36|8.2
10026|本诺-尤德里(Beno Udrih)|2012|雄鹿|39|0|18.4|2.9-6.1|47.5%|0.3-1.3|26.5%|0.6-0.8|72.7%|2.0|3.5|0.41|0.05|1.36|1.00|6.7
10026|本诺-尤德里(Beno Udrih)|2012|魔术|27|9|27.3|3.6-8.8|40.8%|0.8-2.0|39.6%|2.2-2.6|85.7%|2.3|6.1|0.93|0.04|2.04|1.89|10.2
10026|本诺-尤德里(Beno Udrih)|2013|汇总|41|12|15.7|1.9-4.3|43.8%|0.5-1.0|45.2%|0.6-0.7|83.3%|1.4|2.8|0.56|0.10|1.15|1.22|4.9
10026|本诺-尤德里(Beno Udrih)|2013|尼克斯|31|12|19.0|2.2-5.2|42.5%|0.5-1.3|42.5%|0.6-0.8|83.3%|1.8|3.5|0.71|0.10|1.35|1.48|5.6
10026|本诺-尤德里(Beno Udrih)|2013|灰熊|10|0|5.5|1.0-1.8|55.6%|0.2-0.2|100.0%|0.5-0.6|83.3%|0.2|0.6|0.10|0.10|0.50|0.40|2.7
10028|乔恩-洛伊尔(Jon Leuer)|2011|雄鹿|46|12|12.1|2.1-4.2|50.8%|0.1-0.2|33.3%|0.5-0.6|75.0%|2.6|0.5|0.30|0.37|0.39|1.46|4.7
10028|乔恩-洛伊尔(Jon Leuer)|2012|汇总|28|0|6.7|0.9-1.9|48.1%|0.0-0.1|0.0%|0.2-0.5|46.2%|1.3|0.3|0.21|0.00|0.29|0.75|2.0
10028|乔恩-洛伊尔(Jon Leuer)|2012|骑士|9|0|10.1|1.1-3.1|35.7%|0.0-0.3|0.0%|0.2-0.7|33.3%|1.4|0.6|0.22|0.00|0.56|1.22|2.4
10028|乔恩-洛伊尔(Jon Leuer)|2012|灰熊|19|0|5.1|0.8-1.3|62.5%|0.0-0.0|0.0%|0.2-0.4|57.1%|1.3|0.2|0.21|0.00|0.16|0.53|1.8
10028|乔恩-洛伊尔(Jon Leuer)|2013|灰熊|49|0|13.1|2.5-5.0|49.2%|0.5-1.0|46.9%|0.8-1.0|78.7%|3.2|0.4|0.37|0.27|0.55|1.29|6.2
10029|尼克-卡拉希斯(Nick Calathes)|2013|灰熊|71|7|16.5|2.0-4.4|45.7%|0.3-0.9|31.1%|0.6-1.0|61.1%|1.9|2.9|0.93|0.11|1.42|1.65|4.9
10031|德怀特-霍华德(Dwight Howard)|2004|魔术|82|82|32.6|4.3-8.3|52.0%|0.0-0.0|0.0%|3.4-5.0|67.1%|10.0|0.9|0.94|1.66|2.01|2.83|12.0
10031|德怀特-霍华德(Dwight Howard)|2005|魔术|82|81|36.8|5.7-10.7|53.1%|0.0-0.0|0.0%|4.3-7.3|59.5%|12.5|1.5|0.79|1.40|2.65|3.38|15.8
10031|德怀特-霍华德(Dwight Howard)|2006|魔术|82|82|36.9|6.4-10.6|60.3%|0.0-0.0|50.0%|4.8-8.1|58.6%|12.3|1.9|0.85|1.90|3.87|2.99|17.6
10031|德怀特-霍华德(Dwight Howard)|2007|魔术|82|82|37.7|7.1-11.9|59.9%|0.0-0.0|0.0%|6.5-10.9|59.0%|14.2|1.3|0.90|2.15|3.21|3.34|20.7
10031|德怀特-霍华德(Dwight Howard)|2008|魔术|79|79|35.7|7.1-12.4|57.2%|0.0-0.0|0.0%|6.4-10.7|59.4%|13.8|1.4|0.97|2.92|3.04|3.42|20.6
10031|德怀特-霍华德(Dwight Howard)|2009|魔术|82|82|34.7|6.2-10.2|61.2%|0.0-0.1|0.0%|5.9-10.0|59.2%|13.2|1.8|0.91|2.78|3.34|3.50|18.3
10031|德怀特-霍华德(Dwight Howard)|2010|魔术|78|78|37.6|7.9-13.4|59.3%|0.0-0.1|0.0%|7.0-11.7|59.6%|14.1|1.4|1.37|2.38|3.58|3.31|22.9
10031|德怀特-霍华德(Dwight Howard)|2011|魔术|54|54|38.3|7.7-13.4|57.3%|0.0-0.1|0.0%|5.2-10.6|49.1%|14.5|1.9|1.50|2.15|3.24|2.94|20.6
10031|德怀特-霍华德(Dwight Howard)|2012|湖人|76|76|35.8|6.2-10.7|57.8%|0.0-0.1|16.7%|4.7-9.5|49.2%|12.4|1.4|1.11|2.45|2.96|3.83|17.1
10031|德怀特-霍华德(Dwight Howard)|2013|火箭|71|71|33.7|6.7-11.3|59.1%|0.0-0.1|28.6%|4.9-9.0|54.7%|12.2|1.8|0.85|1.80|3.23|3.38|18.3
10032|詹姆斯-哈登(James Harden)|2009|雷霆|76|0|22.9|3.1-7.6|40.3%|1.2-3.3|37.5%|2.6-3.2|80.8%|3.2|1.8|1.05|0.26|1.39|2.63|9.9
10032|詹姆斯-哈登(James Harden)|2010|雷霆|82|5|26.7|3.6-8.3|43.6%|1.4-4.0|34.9%|3.5-4.2|84.3%|3.1|2.1|1.12|0.29|1.29|2.52|12.2
10032|詹姆斯-哈登(James Harden)|2011|雷霆|62|2|31.4|5.0-10.1|49.1%|1.8-4.7|39.0%|5.0-6.0|84.6%|4.1|3.7|1.00|0.24|2.21|2.42|16.8
10032|詹姆斯-哈登(James Harden)|2012|火箭|78|78|38.3|7.5-17.1|43.8%|2.3-6.2|36.8%|8.6-10.2|85.1%|4.9|5.8|1.82|0.49|3.78|2.28|25.9
10032|詹姆斯-哈登(James Harden)|2013|火箭|73|73|38.0|7.5-16.5|45.6%|2.4-6.6|36.6%|7.9-9.1|86.6%|4.7|6.1|1.58|0.40|3.63|2.42|25.4
10033|特雷沃-阿里扎(Trevor Ariza)|2004|尼克斯|80|12|17.3|2.1-4.9|44.2%|0.0-0.2|23.1%|1.5-2.2|69.5%|3.0|1.1|0.88|0.23|0.91|1.88|5.8
10033|特雷沃-阿里扎(Trevor Ariza)|2005|汇总|57|10|17.5|1.6-4.0|41.2%|0.0-0.1|20.0%|1.4-2.2|60.6%|3.8|1.1|1.00|0.19|1.09|1.75|4.6
10033|特雷沃-阿里扎(Trevor Ariza)|2005|尼克斯|36|10|19.7|1.7-4.1|41.8%|0.0-0.1|33.3%|1.2-2.1|54.5%|3.8|1.3|1.19|0.25|1.28|2.17|4.6
10033|特雷沃-阿里扎(Trevor Ariza)|2005|魔术|21|0|13.8|1.5-3.8|40.0%|0.0-0.1|0.0%|1.7-2.4|70.0%|3.9|0.7|0.67|0.10|0.76|1.05|4.7
10033|特雷沃-阿里扎(Trevor Ariza)|2006|魔术|57|7|22.4|3.5-6.5|53.9%|0.0-0.1|0.0%|1.9-3.0|62.0%|4.4|1.1|1.04|0.33|1.47|2.35|8.9
10033|特雷沃-阿里扎(Trevor Ariza)|2007|汇总|35|3|15.6|2.0-3.9|50.7%|0.1-0.5|27.8%|1.4-2.1|65.3%|3.1|1.3|0.89|0.31|0.66|1.29|5.5
10033|特雷沃-阿里扎(Trevor Ariza)|2007|魔术|11|0|10.5|1.3-2.8|45.2%|0.0-0.3|0.0%|0.7-1.4|53.3%|2.2|0.7|0.45|0.27|0.45|0.82|3.3
10033|特雷沃-阿里扎(Trevor Ariza)|2007|湖人|24|3|18.0|2.3-4.4|52.4%|0.2-0.6|33.3%|1.7-2.5|68.3%|3.5|1.5|1.08|0.33|0.75|1.50|6.5
10033|特雷沃-阿里扎(Trevor Ariza)|2008|湖人|82|20|24.4|3.3-7.3|46.0%|0.7-2.3|31.9%|1.5-2.1|71.0%|4.3|1.8|1.67|0.29|1.06|2.02|8.9
10033|特雷沃-阿里扎(Trevor Ariza)|2009|火箭|72|71|36.5|5.5-13.9|39.4%|1.9-5.7|33.4%|2.1-3.2|64.9%|5.6|3.8|1.75|0.56|2.24|2.25|14.9
10033|特雷沃-阿里扎(Trevor Ariza)|2010|黄蜂|75|75|34.7|4.0-10.2|39.8%|1.1-3.6|30.3%|1.8-2.6|70.1%|5.4|2.2|1.60|0.41|1.57|2.40|11.0
10033|特雷沃-阿里扎(Trevor Ariza)|2011|黄蜂|41|41|32.9|4.1-9.8|41.7%|0.7-2.1|33.3%|1.9-2.5|77.5%|5.2|3.3|1.68|0.61|1.85|1.78|10.8
10033|特雷沃-阿里扎(Trevor Ariza)|2012|奇才|56|15|26.3|3.4-8.1|41.7%|1.4-3.7|36.4%|1.4-1.7|82.1%|4.8|2.0|1.29|0.36|1.50|1.29|9.5
10033|特雷沃-阿里扎(Trevor Ariza)|2013|奇才|77|77|35.4|5.1-11.1|45.6%|2.3-5.7|40.7%|1.9-2.5|77.2%|6.2|2.5|1.64|0.26|1.71|2.32|14.4
10034|杰森-特里(Jason Terry)|1999|老鹰|81|27|23.3|3.1-7.4|41.5%|0.6-1.9|29.3%|1.4-1.7|80.7%|2.0|4.3|1.11|0.12|1.93|1.64|8.1
10034|杰森-特里(Jason Terry)|2000|老鹰|82|77|37.7|7.3-16.7|43.6%|1.5-3.8|39.5%|3.7-4.4|84.6%|3.3|4.9|1.27|0.15|2.91|2.49|19.7
10034|杰森-特里(Jason Terry)|2001|老鹰|78|78|38.0|6.7-15.6|43.0%|2.2-5.7|38.7%|3.6-4.4|83.5%|3.5|5.7|1.85|0.17|2.32|2.00|19.3
10034|杰森-特里(Jason Terry)|2002|老鹰|81|81|38.0|6.0-14.1|42.8%|2.0-5.3|37.1%|3.2-3.6|88.7%|3.4|7.4|1.56|0.17|3.07|2.16|17.2
10034|杰森-特里(Jason Terry)|2003|老鹰|81|78|37.3|6.2-14.8|41.7%|1.8-5.2|34.7%|2.7-3.2|82.7%|4.1|5.4|1.53|0.20|2.83|2.37|16.8
10034|杰森-特里(Jason Terry)|2004|小牛|80|57|30.0|4.7-9.3|50.1%|1.3-3.1|42.0%|1.8-2.2|84.4%|2.4|5.4|1.36|0.19|1.84|2.21|12.4
10034|杰森-特里(Jason Terry)|2005|小牛|80|80|35.0|6.5-13.7|47.0%|2.1-5.2|41.1%|2.1-2.6|80.0%|2.0|3.8|1.25|0.34|1.69|2.45|17.1
10034|杰森-特里(Jason Terry)|2006|小牛|81|80|35.1|6.3-13.1|48.4%|2.0-4.6|43.8%|2.0-2.5|80.4%|2.9|5.2|1.00|0.21|1.88|2.10|16.7
10034|杰森-特里(Jason Terry)|2007|小牛|82|34|31.5|5.7-12.3|46.7%|1.7-4.4|37.5%|2.3-2.7|85.7%|2.5|3.2|1.07|0.22|1.12|2.07|15.5
10034|杰森-特里(Jason Terry)|2008|小牛|74|11|33.7|7.3-15.8|46.3%|2.3-6.2|36.6%|2.7-3.0|88.0%|2.4|3.4|1.31|0.27|1.61|1.91|19.6
10034|杰森-特里(Jason Terry)|2009|小牛|77|12|33.0|5.9-13.5|43.8%|1.8-4.8|36.5%|3.0-3.5|86.6%|1.8|3.8|1.22|0.22|1.42|1.84|16.6
10034|杰森-特里(Jason Terry)|2010|小牛|82|10|31.3|6.0-13.3|45.1%|1.5-4.3|36.2%|2.2-2.6|85.0%|1.9|4.1|1.13|0.16|2.04|1.71|15.8
10034|杰森-特里(Jason Terry)|2011|小牛|63|1|31.7|5.7-13.2|43.0%|2.2-5.8|37.8%|1.6-1.8|88.3%|2.4|3.6|1.16|0.17|2.02|1.10|15.1
