ID|name|website|profile|heigh|position|weight|birth|team|school|xuanxiu|born|salary|contract|regular race|season race
10293|Luc Richard Mbah a Mout|http://g.hupu.com/nba/players/lucrichardmbahamoute-3072.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/2/3072_186.jpg|2.03|F|104|363|费城76人|加州大学洛杉矶分校|2008年第2轮第7顺位|喀麦隆|438|4年1876万美元，2011/12/13签，2015夏到期|8|2
10294|Nerlens Noe|http://g.hupu.com/nba/players/nerlensnoel-4818.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/4818_405.png|2.08|F/C|103|272|费城76人|肯塔基大学|2013年第1轮第6顺位|美国|331|4年1432万，2013/9/16签，2017夏到期，15&amp;16夏球队选项|0|0
10295|Alexey Shve|http://g.hupu.com/nba/players/alexeyshved-3706.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/6/3706_550.png|1.98|G|85|336|费城76人|||苏联|328|3年945万，2012/7/26签，2015夏到期|2|0
10296|Michael Carter-William|http://g.hupu.com/nba/players/michaelcarterwilliams-4820.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/4820.jpg|1.98|PG|84|302|费城76人|雪城大学|2013年第1轮第11顺位|美国|230|4年1008万，2013/9/19签，2017夏到期，15&amp;16夏球队选项|1|0
10297|Tony Wrote|http://g.hupu.com/nba/players/tonywroten-3662.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/2/3662_209.jpg|1.98|PG|93|284|费城76人|华盛顿大学|2012年第1轮第25顺位|美国|121|4年566万，2012/7/14签，2016夏到期，2015夏球队选项|2|1
10298|Arnett Moultri|http://g.hupu.com/nba/players/arnettmoultrie-3664.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/3664.jpg|2.08|PF|109|313|费城76人|密西西比州立大学|2012年第1轮第27顺位|美国|113|4年531万，2012/7/25签，2016夏到期，2015夏球队选项|2|0
10299|Marquis Teagu|http://g.hupu.com/nba/players/marquisteague-3666.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/6/3666_617.png|1.88|PG|86|286|费城76人|肯塔基大学|2012年第1轮第29顺位|美国|112|4年507万，2012/8/8签，2016夏到期，2015夏球队选项|4|1
10300|Elliot William|http://g.hupu.com/nba/players/elliotwilliams-3470.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/3470.jpg|1.96|SG|86|330|费城76人|孟菲斯大学|2010年第1轮第22顺位|美国|98|4年底薪，2013/11/21签，2017夏到期，2016夏球队选项★无保障合同|2|0
10301|Henry Sim|http://g.hupu.com/nba/players/henrysims-3729.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/3729_616.jpg|2.08|C|112|321|费城76人|乔治城大学||美国|91|2年底薪，2013/9/21签，2015夏到期★无保障合同|4|0
10302|Chris Johnso|http://g.hupu.com/nba/players/chrisjohnson-3553.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/3/3553_276.png|1.98|F|91|320|费城76人|戴顿大学||美国|91|3年底薪，2014/2/7签，2017夏到期★无保障合同|2|0
10303|Hollis Thompso|http://g.hupu.com/nba/players/hollisthompson-3698.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/3698_533.jpg|2.03|F|93|308|费城76人|乔治城大学||美国|81|4年底薪，2013/9/28签，2017夏到期，2016夏球队选项★无保障合同|1|0
10304|Brandon Davie|http://g.hupu.com/nba/players/brandondavies-4808.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/4808_370.png|2.08|PF|109|305|费城76人|杨百翰大学||美国|81|4年底薪，2013/10/28签，2017夏到期，2016夏球队选项★无保障合同|1|0
10305|Joel Embii|http://g.hupu.com/nba/players/joelembiid-4958.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/4958_518.jpg|2.13|C|113|273|费城76人|堪萨斯大学|2014年第1轮第3顺位|喀麦隆|0|未签约新秀|0|0
10306|K.J. McDaniel|http://g.hupu.com/nba/players/kjmcdaniels-4960.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/4960_239.jpg|1.98|SF|91|286|费城76人|克莱姆森大学|2014年第2轮第2顺位|美国|0|未签约新秀|0|0
10307|Jerami Gran|http://g.hupu.com/nba/players/jeramigrant-4961.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/1/4961_694.jpg|2.03|SF|95|273|费城76人|雪城大学|2014年第2轮第9顺位|美国|0|未签约新秀|0|0
10308|Jakarr Sampso|http://g.hupu.com/nba/players/jakarrsampson-5029.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/5029_968.jpg|2.06|PF|97|285|费城76人|圣约翰大学||美国|0||0|0
10309|Kyle Lowr|http://g.hupu.com/nba/players/kylelowry-1244.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/1244.jpg|1.83|PG|93|369|多伦多猛龙|维拉诺瓦大学|2006年第1轮第24顺位|美国|1200|4年4800万，2014/7/10签，2018夏到期，2017夏球员选项|10|2
10310|DeMar DeRoza|http://g.hupu.com/nba/players/demarderozan-3314.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/3314_358.jpg|2.01|G/F|100|328|多伦多猛龙|南加利福尼亚大学|2009年第1轮第9顺位|美国|950|4年3800万，2012/11/1签，2013夏生效，2017夏到期|5|1
10311|Amir Johnso|http://g.hupu.com/nba/players/amirjohnson-1137.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/7/1137.jpg|2.06|F/C|95|355|多伦多猛龙||2005年第2轮第26顺位|美国|700|5年3388万，2010/7/8签，2015夏到期★合同包括5%交易保证金★14-15赛季薪金只有500万受保障|9|3
10312|Greivis Vasque|http://g.hupu.com/nba/players/greivisvasquez-3476.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/6/3476_676.jpg|1.98|G|91|359|多伦多猛龙|马里兰大学|2010年第1轮第28顺位|委内瑞拉|650|2年1300万，2014/7/16签，2016夏到期|6|2
10313|Landry Field|http://g.hupu.com/nba/players/landryfields-3487.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/7/3487_466.jpg|2.01|G/F|98|342|多伦多猛龙|斯坦福大学|2010年第2轮第9顺位|美国|625|3年1875万，2012/7/15签，2015夏到期|4|3
10314|Chuck Haye|http://g.hupu.com/nba/players/chuckhayes-1200.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/1200.jpg|1.98|F/C|110|402|多伦多猛龙|肯塔基大学||美国|595|4年2241万美元，2011/12/22签，2015夏到期|11|4
10315|Patrick Patterso|http://g.hupu.com/nba/players/patrickpatterson-3462.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/2/3462_198.jpg|2.06|F/C|107|333|多伦多猛龙|肯塔基大学|2010年第1轮第14顺位|美国|583|3年1800万，2014/7/13签，2017夏到期|8|1
10316|Lou William|http://g.hupu.com/nba/players/louwilliams-1128.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/1128.jpg|1.85|G|79|362|多伦多猛龙||2005年第2轮第15顺位|美国|545|3年1567万，2012/7/13签，2015夏到期|9|5
10317|Jonas Valanciuna|http://g.hupu.com/nba/players/jonasvalanciunas-3558.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/3558.jpg|2.13|C|109|295|多伦多猛龙||2011年第1轮第5顺位|立陶宛|367|4年1524万，2012/7/19签，2016夏到期，2015夏球队选项|2|1
10318|Tyler Hansbroug|http://g.hupu.com/nba/players/tylerhansbrough-1354.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/1354_580.jpg|2.06|F/C|113|373|多伦多猛龙|北卡罗莱纳大学|2009年第1轮第13顺位|美国|332|2年650万，2013/7/15签，2015夏到期|5|4
10319|Terrence Ros|http://g.hupu.com/nba/players/terrenceross-3645.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/5/3645.jpg|2.01|G/F|88|310|多伦多猛龙|华盛顿大学|2012年第1轮第8顺位|美国|279|4年1159万，2012/7/11签，2016夏到期，2015夏球队选项|2|1
10320|Greg Stiemsm|http://g.hupu.com/nba/players/gregstiemsma-3445.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/5/3445_369.png|2.11|C|118|375|多伦多猛龙|威斯康星大学||美国|267|1年267万，2013/7/11签，2014夏到期|3|1
