ID|name|season|team|changci|shoufa|time|toulan_mingzhong|toulan_chusou|mingzhonglv|3fen_mingzhong|3fen_chushou|3fenmingzhong|faqiu_mingzhong|faqiu_chushou|faqiu_mingzhonglv|lanban|zhugong|qiangduan|gaimao|shiwu|fangui|defen
10470|LeBron Jame|2012|热火|23|23|41.7|9.2|18.8|49.1%|1.6|4.2|37.5%|5.9|7.6|77.7%|8.4|6.6|1.78|0.78|3.04|1.87|25.9
10470|LeBron Jame|2013|热火|20|20|38.1|9.6|17.0|56.5%|1.8|4.3|40.7%|6.5|8.0|80.6%|7.0|4.8|1.80|0.55|3.05|2.30|27.4
10472|Anderson Vareja|2005|骑士|13|0|18.3|2.4|3.8|62.0%|0.0|0.0|0.0%|2.0|2.8|70.3%|4.5|0.2|0.69|0.15|0.46|3.85|6.8
10472|Anderson Vareja|2006|骑士|20|0|22.4|2.3|4.5|51.1%|0.0|0.2|0.0%|1.4|2.4|56.3%|6.0|0.6|1.05|0.55|1.00|2.65|6.0
10472|Anderson Vareja|2007|骑士|13|0|18.5|1.7|4.2|40.7%|0.0|0.0|0.0%|0.7|1.6|42.9%|5.2|0.7|0.62|0.08|0.69|2.31|4.1
10472|Anderson Vareja|2008|骑士|14|14|30.0|2.9|5.9|50.0%|0.0|0.0|0.0%|1.1|1.6|68.2%|6.4|0.6|1.29|1.14|1.07|3.50|6.9
10472|Anderson Vareja|2009|骑士|11|0|23.2|1.8|4.4|41.7%|0.0|0.1|0.0%|2.1|2.8|74.2%|6.5|0.6|1.00|0.82|1.09|3.45|5.7
10476|Mike Mille|2000|魔术|4|4|28.0|4.8|12.0|39.6%|1.8|4.5|38.9%|0.8|1.0|75.0%|4.5|1.8|0.00|0.75|0.75|3.25|12.0
10476|Mike Mille|2001|魔术|4|1|18.0|1.8|5.2|33.3%|0.2|2.0|12.5%|1.0|1.0|100.0%|1.2|1.2|1.00|0.00|1.00|2.00|4.8
10476|Mike Mille|2003|灰熊|4|4|24.5|3.0|8.5|35.3%|1.2|3.2|38.5%|0.2|0.8|33.3%|3.0|0.8|1.25|0.00|1.25|1.00|7.5
10476|Mike Mille|2004|灰熊|4|4|27.5|4.5|9.2|48.6%|2.0|4.2|47.1%|1.0|1.0|100.0%|2.5|2.8|0.00|0.75|1.25|1.75|12.0
10476|Mike Mille|2005|灰熊|4|1|26.8|3.0|7.5|40.0%|0.2|2.0|12.5%|2.2|2.2|100.0%|3.8|1.8|0.50|0.50|2.00|2.75|8.5
10476|Mike Mille|2010|热火|18|0|11.9|1.0|2.9|34.0%|0.6|2.1|29.7%|0.0|0.0|0.0%|2.7|0.7|0.39|0.06|0.44|1.44|2.6
10476|Mike Mille|2011|热火|23|0|16.0|1.7|4.3|40.4%|1.3|3.3|41.3%|0.4|0.5|81.8%|2.5|0.7|0.39|0.09|0.52|1.78|5.2
10476|Mike Mille|2012|热火|17|5|13.6|1.2|2.6|46.7%|0.9|2.1|44.4%|0.0|0.0|0.0%|1.9|0.9|0.47|0.12|0.29|1.53|3.4
10476|Mike Mille|2013|灰熊|7|1|24.7|2.1|6.0|35.7%|2.0|4.1|48.3%|1.0|1.3|77.8%|3.7|1.3|0.86|0.00|0.71|2.29|7.3
10477|Brendan Haywoo|2004|奇才|10|10|29.6|3.9|7.2|54.2%|0.0|0.0|0.0%|2.8|4.4|63.6%|7.6|1.0|1.40|2.00|1.00|4.00|10.6
10477|Brendan Haywoo|2005|奇才|6|6|25.8|2.5|3.7|68.2%|0.0|0.0|0.0%|2.2|4.2|52.0%|3.2|0.8|0.33|1.83|1.17|3.67|7.2
10477|Brendan Haywoo|2006|奇才|3|0|11.3|1.7|2.3|71.4%|0.0|0.0|0.0%|1.0|1.3|75.0%|1.7|0.3|0.33|0.00|0.33|2.33|4.3
10477|Brendan Haywoo|2007|奇才|6|6|29.7|4.3|7.3|59.1%|0.0|0.0|0.0%|3.3|4.2|80.0%|6.7|0.8|0.67|1.50|1.00|4.17|12.0
10477|Brendan Haywoo|2009|小牛|6|2|23.2|2.0|3.5|57.1%|0.0|0.0|0.0%|2.0|3.3|60.0%|6.2|0.5|1.17|1.67|0.50|2.33|6.0
10477|Brendan Haywoo|2010|小牛|18|0|15.3|1.0|1.7|58.1%|0.0|0.0|0.0%|1.1|2.4|46.5%|4.1|0.2|0.11|1.00|0.72|2.67|3.1
10477|Brendan Haywoo|2011|小牛|4|4|15.2|1.0|3.5|28.6%|0.0|0.0|0.0%|1.2|2.0|62.5%|3.2|0.2|0.25|0.50|0.50|2.00|3.2
10478|James Jone|2004|步行者|13|0|16.5|1.5|3.5|41.3%|0.8|1.9|40.0%|0.3|0.7|44.4%|2.1|0.8|0.54|0.54|0.31|1.38|4.0
10478|James Jone|2005|太阳|20|6|17.6|1.4|4.1|34.1%|0.4|1.3|30.8%|1.1|1.3|84.6%|3.6|0.2|0.25|0.90|0.45|1.25|4.3
10478|James Jone|2006|太阳|11|6|15.5|1.7|3.3|52.8%|0.7|1.6|44.4%|0.8|1.0|81.8%|1.4|0.3|0.18|0.18|0.36|1.00|5.0
10478|James Jone|2008|热火|7|7|33.6|2.4|4.6|53.1%|1.6|3.1|50.0%|3.1|3.4|91.7%|2.3|0.7|0.43|0.14|0.57|2.71|9.6
10478|James Jone|2009|热火|1|0|5.0|0.0|1.0|0.0%|0.0|1.0|0.0%|2.0|2.0|100.0%|0.0|0.0|0.00|0.00|1.00|1.00|2.0
10478|James Jone|2010|热火|12|0|22.7|2.0|4.2|47.1%|1.4|3.1|45.9%|1.1|1.1|100.0%|2.5|0.2|0.50|0.17|0.33|2.00|6.5
10478|James Jone|2011|热火|20|0|8.7|0.8|2.1|37.2%|0.5|1.5|30.0%|0.5|0.5|100.0%|1.0|0.1|0.15|0.05|0.20|0.60|2.5
10478|James Jone|2012|热火|9|0|3.7|0.3|0.8|42.9%|0.3|0.4|75.0%|0.0|0.0|0.0%|0.3|0.0|0.00|0.11|0.22|0.33|1.0
10478|James Jone|2013|热火|15|0|8.4|1.2|2.7|45.0%|1.0|2.1|46.9%|0.1|0.2|66.7%|0.7|0.3|0.20|0.13|0.00|1.13|3.5
10479|Shawn Mario|1999|太阳|9|9|31.2|4.0|9.6|41.9%|0.1|0.7|16.7%|1.0|1.2|81.8%|8.8|0.8|0.67|1.56|0.78|1.89|9.1
10479|Shawn Mario|2000|太阳|4|4|34.8|5.8|15.5|37.1%|0.2|0.2|100.0%|3.0|3.5|85.7%|8.2|0.8|1.50|1.50|1.50|3.25|14.8
10479|Shawn Mario|2002|太阳|6|6|47.0|6.7|17.8|37.4%|1.5|4.7|32.1%|3.7|4.3|84.6%|11.7|2.0|1.83|1.83|2.17|2.83|18.5
10479|Shawn Mario|2004|太阳|15|15|42.3|7.2|14.9|48.4%|1.2|2.9|41.9%|2.0|2.6|76.9%|11.8|1.5|1.40|1.73|1.40|3.13|17.6
10479|Shawn Mario|2005|太阳|20|20|42.5|8.2|16.6|48.9%|1.1|3.5|31.4%|3.0|3.4|88.1%|11.7|1.6|1.85|1.15|1.10|3.25|20.4
10479|Shawn Mario|2006|太阳|11|11|41.4|6.9|13.8|50.0%|1.1|3.1|35.3%|2.0|3.0|66.7%|10.4|1.2|1.45|1.73|1.09|2.45|16.9
10479|Shawn Mario|2009|小牛|6|6|24.7|4.0|9.8|40.7%|0.0|0.7|0.0%|0.7|0.8|80.0%|4.2|1.0|0.17|0.50|1.33|2.00|8.7
10479|Shawn Mario|2010|小牛|21|21|32.9|5.0|10.7|46.7%|0.0|0.2|0.0%|1.9|2.2|85.1%|6.3|2.1|1.00|0.90|1.71|2.52|11.9
10479|Shawn Mario|2011|小牛|4|4|35.0|4.2|10.0|42.5%|1.0|3.5|28.6%|2.2|2.5|90.0%|8.0|1.0|0.25|1.25|2.50|3.50|11.8
10479|Shawn Mario|2013|小牛|7|7|27.6|3.4|8.4|40.7%|0.6|2.6|22.2%|1.0|1.6|63.6%|5.3|1.9|0.86|0.14|0.71|1.57|8.4
10480|Louis Amundso|2007|76人|2|0|5.0|1.0|2.0|50.0%|0.0|0.0|0.0%|0.5|1.0|50.0%|3.5|0.0|0.00|0.00|0.00|1.00|2.5
10480|Louis Amundso|2009|太阳|16|0|12.1|1.2|2.2|52.8%|0.0|0.0|0.0%|0.6|1.3|42.9%|3.5|0.1|0.38|0.44|0.38|1.94|2.9
10480|Louis Amundso|2011|步行者|11|0|8.5|1.1|2.1|52.2%|0.0|0.0|0.0%|0.3|0.5|50.0%|2.1|0.2|0.18|0.45|0.36|1.45|2.5
10481|A.J. Pric|2010|步行者|5|0|16.0|2.6|7.0|37.1%|1.4|3.2|43.8%|1.8|2.0|90.0%|1.4|1.2|0.60|0.00|1.40|1.00|8.4
10481|A.J. Pric|2011|步行者|4|0|1.8|0.2|0.5|50.0%|0.0|0.0|0.0%|0.0|0.0|0.0%|0.5|0.2|0.00|0.00|0.00|0.00|0.5
