ID|name|website|profile|heigh|position|weight|birth|team|school|xuanxiu|born|salary|contract|regular race|season race
10355|Kevin Seraphin|http://g.hupu.com/nba/players/kevinseraphin-3465.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/5/3465.jpg|2.06|F/C(13号)|125|628963200.0|华盛顿奇才||2010年第1轮第17顺位|法国||受限自由球员|4|1
10356|Al Jefferson|http://g.hupu.com/nba/players/aljefferson-827.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/7/827_978.jpg|2.08|F/C(25号)|131|473616000.0|夏洛特黄蜂||2004年第1轮第15顺位|美国|1350|3年4050万，2013/7/10签，2016夏到期，2015夏球员选项|10|3
10357|Lance Stephenson|http://g.hupu.com/nba/players/lancestephenson-3488.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/3488_338.png|1.96|G/F(1号)|103|652460400.0|夏洛特黄蜂|辛辛那提大学|2010年第2轮第10顺位|美国|900|3年2750万，2014/7/20签，2017夏到期，2016夏球队选项|4|3
10358|Marvin Williams|http://g.hupu.com/nba/players/marvinwilliams-1054.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/1054_357.png|2.06|F(2号)|107|519490800.0|夏洛特黄蜂|北卡罗莱纳大学|2005年第1轮第2顺位|美国|700|2年1400万，2014/7/22签，2016夏到期|9|5
10359|Gerald Henderson|http://g.hupu.com/nba/players/geraldhenderson-3308.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/3308.jpg|1.96|G/F(9号)|98|565977600.0|夏洛特黄蜂|杜克大学|2009年第1轮第12顺位|美国|600|3年1800万，2013/7/30签，2016夏到期，2015夏球员选项|5|1
10360|Michael Kidd-Gilchrist|http://g.hupu.com/nba/players/michaelkiddgilchrist-3639.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/3639.jpg|2.01|SF(14号)|105|748972800.0|夏洛特黄蜂|肯塔基大学|2012年第1轮第2顺位|美国|501|4年2076万，2012/7/8签，2016夏到期，2015夏球队选项|2|1
10361|Cody Zeller|http://g.hupu.com/nba/players/codyzeller-4842.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/2/4842.jpg|2.13|F/C(40号)|109|718214400.0|夏洛特黄蜂|印第安纳大学|2013年第1轮第4顺位|美国|403|4年1740万，2013/7/11签，2017夏到期，15&amp;16夏球队选项|1|1
10362|Bismack Biyombo|http://g.hupu.com/nba/players/bismackbiyombo-3560.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/3560.jpg|2.06|C(8号)|111|714931200.0|夏洛特黄蜂||2011年第1轮第7顺位|刚果|387|4年1092万美元，2011/12/19签，2015夏到期|3|1
10363|Kemba Walker|http://g.hupu.com/nba/players/kembawalker-3562.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/2/3562.jpg|1.85|PG(15号)|83|642092400.0|夏洛特黄蜂|康涅狄格大学|2011年第1轮第9顺位|美国|327|4年1105万美元，2011/12/11签，2015夏到期|3|1
10364|Gary Neal|http://g.hupu.com/nba/players/garyneal-3512.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/2/3512_150.jpg|1.93|G(12号)|95|465580800.0|夏洛特黄蜂|陶森大学||美国|325|2年650万，2013/7/30签，2015夏到期|6|4
10365|Brian Roberts|http://g.hupu.com/nba/players/brianroberts-3713.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/3/3713_269.png|1.85|G(22号)|78|502387200.0|夏洛特黄蜂|戴顿大学||美国|273|2年558万，2014/7/24签，2016夏到期|2|0
10366|Jason Maxiell|http://g.hupu.com/nba/players/jasonmaxiell-1044.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/1044_931.jpg|2.01|PF(54号)|118|414345600.0|夏洛特黄蜂|辛辛那提大学|2005年第1轮第26顺位|美国|250|2年500万，2013/7/17签，2015夏到期，2014夏球队选项|9|3
10367|Jannero Pargo|http://g.hupu.com/nba/players/janneropargo-336.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/6/336_843.jpg|1.85|PG(5号)|84|309369600.0|夏洛特黄蜂|阿肯色大学||美国|140|1年底薪，2013/8/10签，2014夏到期|16|7
10368|Jeffery Taylor|http://g.hupu.com/nba/players/jefferytaylor-3668.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/3668.jpg|2.01|G/F(44号)|102|611852400.0|夏洛特黄蜂|范德堡大学|2012年第2轮第1顺位|瑞典|91|3年228万，2012/7/14签，2015夏到期|2|0
10369|Noah Vonleh|http://g.hupu.com/nba/players/noahvonleh-4965.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/5/4965_735.png|2.08|PF(11号)|109|809193600.0|夏洛特黄蜂|印第安纳大学|2014年第1轮第9顺位|美国||未签约新秀|0|0
10370|P.J. Hairston|http://g.hupu.com/nba/players/pjhairston-4966.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/6/4966_895.jpg|1.98|SG(19号)|100|725126400.0|夏洛特黄蜂|北卡罗莱纳大学|2014年第1轮第26顺位|美国||未签约新秀|0|0
10371|Chris Bosh|http://g.hupu.com/nba/players/chrisbosh-419.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/419.jpg|2.11|F/C(1号)|107|448905600.0|迈阿密热火|乔治亚理工大学|2003年第1轮第4顺位|美国|2064|五年1.18亿美元，将于2019年夏天成为自由球员|11|6
10372|Dwyane Wade|http://g.hupu.com/nba/players/dwyanewade-50.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/50.jpg|1.93|G(3号)|100|380044800.0|迈阿密热火|马奎特大学|2003年第1轮第5顺位|美国|1500|2年3112万，2014/7/16签，2016夏到期，2015夏球员选项★拥有不可交易条款|11|10
10373|Luol Deng|http://g.hupu.com/nba/players/luoldeng-545.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/5/545_955.jpg|2.06|F(9号)|100|482428800.0|迈阿密热火|杜克大学|2004年第1轮第7顺位|Sudan|971|2年1986万，2014/7/16签，2016夏到期|12|6
10374|Chris Andersen|http://g.hupu.com/nba/players/chrisandersen-526.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/6/526_965.jpg|2.08|F/C(11号)|111|268588800.0|迈阿密热火|Blinn (TX) JC||美国|538|两年1037万，2016年夏天到期|12|6
10375|Josh McRoberts|http://g.hupu.com/nba/players/joshmcroberts-1214.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/1214_737.jpg|2.08|F/C(4号)|109|541440000.0|迈阿密热火|杜克大学|2007年第2轮第7顺位|美国|530|4年2265万美元，2014/7/15签，2018夏到期，2017夏球员选项|9|3
10376|Mario Chalmers|http://g.hupu.com/nba/players/mariochalmers-3040.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/3040.jpg|1.88|PG(15号)|86|516812400.0|迈阿密热火|堪萨斯大学|2008年第2轮第4顺位|美国|400|2年830万美元，2014/7/16签，2016夏到期|6|6
10377|Udonis Haslem|http://g.hupu.com/nba/players/udonishaslem-54.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/54.jpg|2.03|PF(40号)|107|329328000.0|迈阿密热火|佛罗里达大学||美国|270|2年560万，2014/7/19签，2016夏到期|11|10
10378|Danny Granger|http://g.hupu.com/nba/players/dannygranger-1042.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/2/1042_211.jpg|2.06|SF(22号)|101|419616000.0|迈阿密热火|新墨西哥大学|2005年第1轮第17顺位|美国|207|2年424，2014/7/15签，2016夏到期，2015夏球员选项|11|4
10379|Norris Cole|http://g.hupu.com/nba/players/norriscole-3581.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/1/3581.jpg|1.88|PG(30号)|79|592675200.0|迈阿密热火|克利夫兰州立大学|2011年第1轮第28顺位|美国|203|4年549万美元，2011/12/12签，2015夏到期|3|3
10380|Shannon Brown|http://g.hupu.com/nba/players/shannonbrown-1248.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/1248.jpg|1.91|SG(26号)|98|502041600.0|迈阿密热火|密歇根州立大学|2006年第1轮第25顺位|美国|131|2年底薪，2014/3/21签，2015夏到期★无保障合同|14|4
10381|Shabazz Napier|http://g.hupu.com/nba/players/shabazznapier-4910.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/4910_298.png|1.85|PG(13号)|79|679417200.0|迈阿密热火|康涅狄格大学|2014年第1轮第24顺位|美国|124|四年624万，2018年夏天到期，2016-17、2017-18赛季球队选项|0|0
10382|Shawne Williams|http://g.hupu.com/nba/players/shawnewilliams-1245.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/5/1245_630.jpg|2.08|F(43号)|104|508867200.0|迈阿密热火|孟菲斯大学|2006年第1轮第17顺位|美国|123|两年249万，第二年非保障，2016年夏天到期|6|1
10383|Justin Hamilton|http://g.hupu.com/nba/players/justinhamilton-3682.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/2/3682_334.jpg|2.13|C(7号)|116|638899200.0|迈阿密热火|路易斯安那州立大学|2012年第2轮第15顺位|美国|81|2年底薪，2014/3/14签，2015夏到期★无保障合同|3|0
10384|James Ennis|http://g.hupu.com/nba/players/jamesennis-4804.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/4804_995.jpg|2.01|G/F(32号)|95|646758000.0|迈阿密热火|Long Beach State|2013年第2轮第20顺位|美国|50|3年底薪，2014/7/16签，2017夏到期★部分保障合同|0|0
10385|Andre Dawkins|http://g.hupu.com/nba/players/andredawkins-4999.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/4999_108.png|1.93|SG(24号)|93|685209600.0|迈阿密热火|杜克大学||美国|||0|0
10386|Channing Frye|http://g.hupu.com/nba/players/channingfrye-1029.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/1029_972.png|2.11|F/C(8号)|116|421948800.0|奥兰多魔术|亚利桑那大学|2005年第1轮第8顺位|美国|857|4年3200万，2014/7/15签，2018夏到期|8|2
10387|Victor Oladipo|http://g.hupu.com/nba/players/victoroladipo-4819.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/4819_936.jpg|1.93|G(5号)|95|704908800.0|奥兰多魔术|印第安纳大学|2013年第1轮第2顺位|美国|497|4年2138万，2013/7/7签，2017夏到期，15&amp;16夏球队选项|1|0
10388|Ben Gordon|http://g.hupu.com/nba/players/bengordon-543.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/3/543_950.png|1.91|SG(7号)|93|418233600.0|奥兰多魔术|康涅狄格大学|2004年第1轮第3顺位|英格兰|450|2年900万，2014/7/11签，2016夏到期★15-16赛季无保障|10|4
10389|Aaron Gordon|http://g.hupu.com/nba/players/aarongordon-4944.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/4944_410.jpg|2.06|PF(00号)|100|811180800.0|奥兰多魔术|亚利桑那大学|2014年第1轮第4顺位|美国|399|4年1801万，2014/7/2签，2018夏到期，16&amp;17夏球队选项|0|0
10390|Luke Ridnour|http://g.hupu.com/nba/players/lukeridnour-205.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/5/205_485.jpg|1.88|G(13号)|79|350841600.0|奥兰多魔术|俄勒冈大学|2003年第1轮第14顺位|美国|275|两年550万，2015-16部分保障，2016年夏天到期|13|3
10391|Nikola Vucevic|http://g.hupu.com/nba/players/nikolavucevic-3569.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/3569.jpg|2.13|F/C(9号)|118|656697600.0|奥兰多魔术|南加利福尼亚大学|2011年第1轮第16顺位|瑞士|275|4年820万美元，2011/12/13签，2015夏到期|3|1
10392|Elfrid Payton|http://g.hupu.com/nba/players/elfridpayton-4945.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/5/4945_359.png|1.93|PG(4号)|84|761846400.0|奥兰多魔术|Louisiana-Lafayette|2014年第1轮第10顺位|美国|239|4年1084万，2014/7/2签，2018夏到期，16&amp;17夏球队选项|0|0
10393|Tobias Harris|http://g.hupu.com/nba/players/tobiasharris-3572.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/2/3572_461.jpg|2.06|F(12号)|107|711129600.0|奥兰多魔术|田纳西大学|2011年第1轮第19顺位|美国|238|4年708万美元，2011/12/11签，2015夏到期|5|0
10394|Maurice Harkless|http://g.hupu.com/nba/players/mauriceharkless-3652.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/2/3652.jpg|2.06|SF(21号)|98|737049600.0|奥兰多魔术|圣约翰大学|2012年第1轮第15顺位|美国|188|4年832万，2012/7/25签，2016夏到期，2015夏球队选项|2|0
10395|Andrew Nicholson|http://g.hupu.com/nba/players/andrewnicholson-3656.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/6/3656.jpg|2.06|PF(44号)|113|629049600.0|奥兰多魔术|圣文德大学|2012年第1轮第19顺位|加拿大|154|4年682万，2012/7/4签，2016夏到期，2015夏球队选项|2|0
10396|Evan Fournier|http://g.hupu.com/nba/players/evanfournier-3657.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/7/3657_118.png|2.01|SG(10号)|93|720288000.0|奥兰多魔术||2012年第1轮第20顺位|法国|148|4年655万，2012/7/12签，2016夏到期，2015夏球队选项|2|1
10397|Willie Green|http://g.hupu.com/nba/players/williegreen-646.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/6/646_713.jpg|1.91|SG(34号)|93|365097600.0|奥兰多魔术|底特律大学|2003年第2轮第12顺位|美国|144|3年422万，2012/7/31签，2015夏到期|11|7
10398|Kyle O&#039;Quinn|http://g.hupu.com/nba/players/kyleoquinn-3686.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/6/3686.jpg|2.08|F/C(2号)|113|638380800.0|奥兰多魔术|诺福克州立大学|2012年第2轮第19顺位|美国|91|3年248万，2012/8/9签，2015夏到期★无保障合同|2|0
10399|Peyton Siva|http://g.hupu.com/nba/players/peytonsiva-4792.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/2/4792_942.png|1.83|PG(17号)|84|656697600.0|奥兰多魔术|路易斯维尔大学|2013年第2轮第26顺位|美国|84|一年84万，部分保障，2015年夏天到期|1|0
10400|Dewayne Dedmon|http://g.hupu.com/nba/players/dewaynededmon-4849.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/4849_115.jpg|2.13|C(3号)|111|618850800.0|奥兰多魔术|南加利福尼亚大学||美国|81|3年底薪，2013/11/19签，2016夏到期★无保障合同|4|0
10401|Roy Devyn Marble|http://g.hupu.com/nba/players/roydevynmarble-4946.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/6/4946_824.png|1.98|SG(11号)|91|717004800.0|奥兰多魔术|爱荷华大学|2014年第2轮第26顺位|美国||未签约新秀|0|0
10402|Kadeem Batts|http://g.hupu.com/nba/players/kadeembatts-5024.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/5024_539.png|2.06|PF(20号)|111|676134000.0|奥兰多魔术|普罗维登斯学院||美国|||0|0
10403|Drew Crawford|http://g.hupu.com/nba/players/drewcrawford-5025.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/5/5025_947.jpg|1.96|SG(1号)|95|656179200.0|奥兰多魔术|Northwestern||美国|||0|0
10404|Seth Curry|http://g.hupu.com/nba/players/sethcurry-4798.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/4798_382.jpg|1.88|PG(30号)|84|651337200.0|奥兰多魔术|杜克大学||美国|||3|0
10405|Paul George|http://g.hupu.com/nba/players/paulgeorge-3458.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/3458.jpg|2.06|G/F(13号)|102|641574000.0|印第安纳步行者|加利福尼亚州立大学弗雷斯诺分校|2010年第1轮第10顺位|美国|1593|5年9163万，2013/9/26签，2014夏生效，2019夏到期，2018夏球员选项|4|4
10406|Roy Hibbert|http://g.hupu.com/nba/players/royhibbert-3020.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/3020.jpg|2.18|C(55号)|125|534614400.0|印第安纳步行者|乔治城大学|2008年第1轮第17顺位|美国|1489|4年5836万，2012/7/14签，2016夏到期，2015夏球员选项|6|4
10407|David West|http://g.hupu.com/nba/players/davidwest-425.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/5/425.jpg|2.06|PF(21号)|113|336326400.0|印第安纳步行者|泽维尔大学|2003年第1轮第18顺位|美国|1200|3年3600万，2013/7/11签，2016夏到期，2015夏球员选项|11|6
10408|George Hill|http://g.hupu.com/nba/players/georgehill-3180.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/3180.jpg|1.91|G(3号)|87|515520000.0|印第安纳步行者|普度联合大学印第安纳波利斯分校|2008年第1轮第26顺位|美国|800|5年4000万，2012/7/14签，2017夏到期|6|6
10409|Luis Scola|http://g.hupu.com/nba/players/luisscola-1443.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/3/1443_120.jpg|2.06|F/C(4号)|109|325872000.0|印第安纳步行者||2002年第2轮第27顺位|阿根廷|486|3年1300万，2012/7/16签，2015夏到期★14-15赛季薪金只有94万受保障|7|3
10410|C.J. Miles|http://g.hupu.com/nba/players/cjmiles-1051.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/1/1051_880.jpg|1.98|G/F(0号)|102|542995200.0|印第安纳步行者||2005年第2轮第4顺位|美国|420|4年1800万，2014/7/11签，2018夏到期，2017夏球员选项|9|4
10411|Ian Mahinmi|http://g.hupu.com/nba/players/ianmahinmi-1446.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/6/1446.jpg|2.11|C(28号)|116|531504000.0|印第安纳步行者||2005年第1轮第28顺位|法国|400|4年1600万，2012/7/13签，2016夏到期|6|5
10412|Chris Copeland|http://g.hupu.com/nba/players/chriscopeland-3704.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/3704_723.jpg|2.03|F(22号)|104|448300800.0|印第安纳步行者|科罗拉多大学||美国|313|2年610万，2013/7/14签，2015夏到期|2|2
10413|C.J. Watson|http://g.hupu.com/nba/players/cjwatson-1464.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/1464_592.jpg|1.88|PG(32号)|79|450979200.0|印第安纳步行者|田纳西大学||美国|210|2年412万，2013/7/11签，2015夏到期|7|4
10414|Solomon Hill|http://g.hupu.com/nba/players/solomonhill-4800.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/4800_519.jpg|2.01|SF(44号)|102|669225600.0|印第安纳步行者|亚利桑那大学|2013年第1轮第23顺位|美国|130|4年621万，2013/7/8签，2017夏到期，15&amp;16夏球队选项|1|1
10415|Rodney Stuckey|http://g.hupu.com/nba/players/rodneystuckey-1358.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/1358.jpg|1.96|G(2号)|95|514396800.0|印第安纳步行者|东华盛顿大学|2007年第1轮第15顺位|美国|122|1年底薪，2014/7/21签，2015夏到期|7|2
10416|Damjan Rudez|http://g.hupu.com/nba/players/damjanrudez-4968.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/4968_681.png|2.08|PF(9号)|104|519318000.0|印第安纳步行者|||南斯拉夫|110|3年350万，2014/7/11签，2017夏到期，2016夏球队选项|0|0
10417|Chris Singleton|http://g.hupu.com/nba/players/chrissingleton-3571.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/1/3571_175.jpg|2.06|SF(45号)|103|627580800.0|印第安纳步行者|佛罗里达州立大学|2011年第1轮第18顺位|美国|95|4年741万美元，2011/12/11签，2015夏到期，2014夏球队选项|3|0
10418|Donald Sloan|http://g.hupu.com/nba/players/donaldsloan-3616.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/6/3616_497.jpg|1.91|G(15号)|95|569174400.0|印第安纳步行者|德克萨斯农机大学||美国|94|2年底薪，2013/7/3签，2015夏到期★无保障合同|8|1
10419|Lavoy Allen|http://g.hupu.com/nba/players/lavoyallen-3603.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/3/3603_348.jpg|2.06|F/C(5号)|118|602524800.0|印第安纳步行者|天普大学|2011年第2轮第20顺位|美国|91|1年底薪，2014/7/11签，2015夏到期|5|2
10420|Arinze Onuaku|http://g.hupu.com/nba/players/arinzeonuaku-4783.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/3/4783_848.jpg|2.08|PF(33号)|125|553100400.0|印第安纳步行者|雪城大学||美国|49|2年底薪，2013/8/21签，2015夏到期★部分保障合同|3|0
10421|Adonis Thomas|http://g.hupu.com/nba/players/adonisthomas-4893.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/3/4893_477.jpg|2.01|SF(1号)|109|732988800.0|印第安纳步行者|孟菲斯大学||美国|5|10天合同，2014/2/24签|3|0
10422|Shayne Whittington|http://g.hupu.com/nba/players/shaynewhittington-4980.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/4980_793.png|2.11|C(42号)|113|670003200.0|印第安纳步行者|Western Michigan||美国|||0|0
10423|C.J. Fair|http://g.hupu.com/nba/players/cjfair-4989.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/4989_593.jpg|2.03|PF(6号)|98|684687600.0|印第安纳步行者|雪城大学||美国|||0|0
10424|Derrick Rose|http://g.hupu.com/nba/players/derrickrose-3010.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/3010.jpg|1.91|PG(1号)|86|591897600.0|芝加哥公牛|孟菲斯大学|2008年第1轮第1顺位|美国|1886|5年8916万美元，2011/12/23签，2012夏生效，2017夏到期|5|4
10425|Joakim Noah|http://g.hupu.com/nba/players/joakimnoah-1222.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/2/1222.jpg|2.11|F/C(13号)|105|478108800.0|芝加哥公牛|佛罗里达大学|2007年第1轮第9顺位|美国|1270|5年6000万，2010/10/4签，2016夏到期|7|6
10426|Taj Gibson|http://g.hupu.com/nba/players/tajgibson-3357.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/7/3357.jpg|2.06|F/C(22号)|102|488390400.0|芝加哥公牛|南加利福尼亚大学|2009年第1轮第26顺位|美国|800|4年3800万，2012/11/1签，2013夏生效，2017夏到期|5|5
10427|Pau Gasol|http://g.hupu.com/nba/players/paugasol-15.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/5/15_795.jpg|2.13|F/C(16号)|125|331660800.0|芝加哥公牛||2001年第1轮第3顺位|西班牙|712|3年2234万，2014/7/19签，2017夏到期|15|9
10428|Nikola Mirotic|http://g.hupu.com/nba/players/nikolamirotic-4970.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/4970_396.jpg|2.08|F(44号)|100|665337600.0|芝加哥公牛||2011年第1轮第23顺位|南斯拉夫|530|3年1660万，2014/7/19签，2017夏到期|0|0
10429|Mike Dunleavy|http://g.hupu.com/nba/players/mikedunleavy-207.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/7/207_812.jpg|2.06|G/F(34号)|104|337795200.0|芝加哥公牛|杜克大学|2002年第1轮第3顺位|美国|332|2年651万，2013/7/10签，2015夏到期|14|3
10430|Kirk Hinrich|http://g.hupu.com/nba/players/kirkhinrich-324.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/324.jpg|1.93|G(12号)|86|347212800.0|芝加哥公牛|堪萨斯大学|2003年第1轮第7顺位|美国|273|2年560万，2014/7/22签，2016夏到期，2015夏球员选项|13|9
10431|Doug McDermott|http://g.hupu.com/nba/players/dougmcdermott-4927.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/7/4927_958.jpg|2.03|SF(3号)|102|694368000.0|芝加哥公牛|克雷顿大学|2014年第1轮第11顺位|美国|227|4年1043万，2014/7/23签，2018夏到期，16&amp;17夏球队选项|0|0
10432|Jimmy Butler|http://g.hupu.com/nba/players/jimmybutler-3583.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/3/3583_192.jpg|2.01|G/F(21号)|100|621702000.0|芝加哥公牛|马奎特大学|2011年第1轮第30顺位|美国|200|4年541万美元，2011/12/12签，2015夏到期|3|3
10433|Tony Snell|http://g.hupu.com/nba/players/tonysnell-4784.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/4784.jpg|2.01|G/F(20号)|91|689702400.0|芝加哥公牛|新墨西哥大学|2013年第1轮第20顺位|美国|147|4年678万，2013/7/10签，2017夏到期，15&amp;16夏球队选项|1|1
10434|Nazr Mohammed|http://g.hupu.com/nba/players/nazrmohammed-984.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/984.jpg|2.08|C(48号)|113|242236800.0|芝加哥公牛|肯塔基大学|1998年第1轮第29顺位|美国|140|1年底薪，2013/7/11签，2014夏到期|26|10
10435|E&#039;Twaun Moore|http://g.hupu.com/nba/players/etwaunmoore-3608.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/3608_781.jpg|1.93|G(55号)|87|604339200.0|芝加哥公牛|普渡大学|2011年第2轮第25顺位|美国|88|2年底薪，2012/9/7签，2014夏到期★无保障合同|3|1
10436|Aaron Brooks|http://g.hupu.com/nba/players/aaronbrooks-1388.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/1388_873.jpg|1.83|PG(0号)|73|474480000.0|芝加哥公牛|俄勒冈大学|2007年第1轮第26顺位|美国|88|1年底薪，2013/7/18签，2014夏到期|12|3
10437|Cameron Bairstow|http://g.hupu.com/nba/players/cameronbairstow-4928.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/4928_166.jpg|2.06|PF(41号)|113|660499200.0|芝加哥公牛|新墨西哥大学|2014年第2轮第19顺位|澳大利亚|50|3年底薪，2014/7/22签，2017夏到期★无保障合同|0|0
10438|Larry Sanders|http://g.hupu.com/nba/players/larrysanders-3463.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/3/3463.jpg|2.11|F/C(8号)|104|596044800.0|密尔沃基雄鹿|弗吉尼亚大学|2010年第1轮第15顺位|美国|1100|4年4400万，2013/8/21签，2014夏生效，2018夏到期|4|1
10439|O.J. Mayo|http://g.hupu.com/nba/players/ojmayo-3012.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/2/3012_700.jpg|1.96|G(00号)|91|563040000.0|密尔沃基雄鹿|南加利福尼亚大学|2008年第1轮第3顺位|美国|800|3年2400万，2013/7/13签，2016夏到期|6|2
10440|Ersan Ilyasova|http://g.hupu.com/nba/players/ersanilyasova-1141.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/1/1141.jpg|2.08|F(7号)|107|548002800.0|密尔沃基雄鹿||2005年第2轮第6顺位|土耳其|790|5年4000万，2012/7/12签，2017夏到期★16-17赛季薪金只有40万受保障|6|2
10441|Zaza Pachulia|http://g.hupu.com/nba/players/zazapachulia-1103.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/3/1103_787.jpg|2.11|C(27号)|122|445190400.0|密尔沃基雄鹿||2003年第2轮第13顺位|苏联|520|3年1560万，2013/7/17签，2016夏到期|11|4
10442|Jabari Parker|http://g.hupu.com/nba/players/jabariparker-4914.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/4914_252.png|2.03|SF(12号)|109|795196800.0|密尔沃基雄鹿|杜克大学|2014年第1轮第2顺位|美国|493|4年3109万，2014/7/10签，2018夏到期，16&amp;17夏球队选项|0|0
10443|Jared Dudley|http://g.hupu.com/nba/players/jareddudley-1395.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/5/1395_457.jpg|2.01|G/F(9号)|102|489772800.0|密尔沃基雄鹿|波士顿学院|2007年第1轮第22顺位|美国|425|5年2150万，2011/1/11签，2016夏到期，2015夏提前终止合同选项|9|2
10444|Brandon Knight|http://g.hupu.com/nba/players/brandonknight-3561.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/1/3561_270.jpg|1.91|G(11号)|86|691603200.0|密尔沃基雄鹿|肯塔基大学|2011年第1轮第8顺位|美国|355|4年1201万美元，2011/12/10签，2015夏到期|3|0
